AAR,BYDEL,ALDER,STATKODE,PERSONER
2015,8,48,5150,4
2015,8,48,5152,6
2015,8,48,5154,5
2015,8,48,5156,2
2015,8,48,5164,3
2015,8,48,5170,1
2015,8,48,5172,8
2015,8,48,5180,1
2015,8,48,5202,1
2015,8,48,5214,1
2015,8,48,5222,1
2015,8,48,5228,1
2015,8,48,5232,1
2015,8,48,5244,4
2015,8,48,5255,1
2015,8,48,5268,2
2015,8,48,5272,1
2015,8,48,5282,1
2015,8,48,5289,11
2015,8,48,5314,1
2015,8,48,5316,2
2015,8,48,5324,1
2015,8,48,5404,1
2015,8,48,5432,2
2015,8,48,5436,9
2015,8,48,5438,6
2015,8,48,5446,2
2015,8,48,5448,2
2015,8,48,5464,1
2015,8,48,5472,6
2015,8,48,5474,2
2015,8,48,5486,3
2015,8,48,5492,5
2015,8,48,5609,2
2015,8,48,5700,1
2015,8,48,5754,1
2015,8,48,5756,5
2015,8,48,5758,1
2015,8,48,5761,1
2015,8,48,5776,1
2015,8,49,5100,484
2015,8,49,5102,1
2015,8,49,5103,2
2015,8,49,5110,3
2015,8,49,5120,3
2015,8,49,5128,1
2015,8,49,5134,2
2015,8,49,5140,1
2015,8,49,5150,3
2015,8,49,5152,6
2015,8,49,5154,3
2015,8,49,5158,2
2015,8,49,5164,2
2015,8,49,5170,7
2015,8,49,5172,10
2015,8,49,5180,4
2015,8,49,5222,3
2015,8,49,5228,2
2015,8,49,5244,5
2015,8,49,5246,3
2015,8,49,5266,1
2015,8,49,5268,1
2015,8,49,5272,1
2015,8,49,5289,9
2015,8,49,5306,1
2015,8,49,5316,3
2015,8,49,5328,2
2015,8,49,5366,1
2015,8,49,5390,3
2015,8,49,5410,1
2015,8,49,5418,1
2015,8,49,5436,6
2015,8,49,5438,3
2015,8,49,5442,1
2015,8,49,5446,1
2015,8,49,5448,2
2015,8,49,5456,2
2015,8,49,5464,1
2015,8,49,5472,5
2015,8,49,5474,3
2015,8,49,5486,2
2015,8,49,5492,6
2015,8,49,5502,1
2015,8,49,5611,1
2015,8,49,5700,1
2015,8,49,5704,1
2015,8,49,5754,3
2015,8,49,5756,4
2015,8,50,5100,439
2015,8,50,5104,1
2015,8,50,5106,1
2015,8,50,5110,4
2015,8,50,5128,2
2015,8,50,5130,1
2015,8,50,5134,2
2015,8,50,5140,1
2015,8,50,5142,2
2015,8,50,5150,4
2015,8,50,5152,8
2015,8,50,5154,7
2015,8,50,5156,1
2015,8,50,5170,3
2015,8,50,5172,8
2015,8,50,5180,2
2015,8,50,5202,1
2015,8,50,5214,1
2015,8,50,5222,1
2015,8,50,5228,1
2015,8,50,5244,1
2015,8,50,5246,1
2015,8,50,5289,6
2015,8,50,5316,1
2015,8,50,5324,1
2015,8,50,5390,3
2015,8,50,5410,1
2015,8,50,5416,1
2015,8,50,5432,1
2015,8,50,5436,8
2015,8,50,5438,1
2015,8,50,5446,1
2015,8,50,5448,3
2015,8,50,5456,1
2015,8,50,5464,1
2015,8,50,5472,6
2015,8,50,5488,1
2015,8,50,5492,8
2015,8,50,5514,1
2015,8,50,5611,1
2015,8,50,5700,1
2015,8,50,5750,1
2015,8,50,5754,3
2015,8,50,5756,4
2015,8,51,5100,449
2015,8,51,5106,2
2015,8,51,5110,2
2015,8,51,5120,1
2015,8,51,5130,4
2015,8,51,5142,1
2015,8,51,5150,2
2015,8,51,5152,7
2015,8,51,5154,3
2015,8,51,5156,1
2015,8,51,5164,3
2015,8,51,5170,5
2015,8,51,5172,8
2015,8,51,5180,3
2015,8,51,5214,1
2015,8,51,5222,2
2015,8,51,5244,3
2015,8,51,5255,1
2015,8,51,5272,1
2015,8,51,5282,3
2015,8,51,5289,3
2015,8,51,5294,1
2015,8,51,5302,1
2015,8,51,5306,2
2015,8,51,5366,1
2015,8,51,5390,1
2015,8,51,5404,1
2015,8,51,5418,1
2015,8,51,5436,9
2015,8,51,5438,3
2015,8,51,5446,2
2015,8,51,5448,3
2015,8,51,5456,5
2015,8,51,5472,4
2015,8,51,5474,3
2015,8,51,5488,2
2015,8,51,5492,10
2015,8,51,5611,3
2015,8,51,5700,1
2015,8,51,5750,1
2015,8,51,5754,2
2015,8,51,5756,5
2015,8,51,5758,1
2015,8,51,5759,1
2015,8,52,5100,400
2015,8,52,5103,1
2015,8,52,5110,1
2015,8,52,5120,3
2015,8,52,5128,1
2015,8,52,5150,3
2015,8,52,5152,8
2015,8,52,5154,5
2015,8,52,5158,1
2015,8,52,5160,1
2015,8,52,5164,2
2015,8,52,5170,7
2015,8,52,5172,8
2015,8,52,5174,1
2015,8,52,5202,1
2015,8,52,5228,3
2015,8,52,5244,8
2015,8,52,5246,1
2015,8,52,5258,1
2015,8,52,5268,1
2015,8,52,5272,1
2015,8,52,5289,2
2015,8,52,5324,1
2015,8,52,5390,1
2015,8,52,5404,1
2015,8,52,5436,9
2015,8,52,5438,3
2015,8,52,5442,1
2015,8,52,5446,1
2015,8,52,5448,2
2015,8,52,5472,5
2015,8,52,5474,1
2015,8,52,5492,4
2015,8,52,5609,1
2015,8,52,5611,1
2015,8,52,5752,1
2015,8,52,5754,2
2015,8,52,5756,4
2015,8,52,5759,1
2015,8,53,5100,409
2015,8,53,5104,1
2015,8,53,5106,2
2015,8,53,5120,1
2015,8,53,5128,1
2015,8,53,5150,4
2015,8,53,5152,4
2015,8,53,5154,8
2015,8,53,5164,4
2015,8,53,5170,3
2015,8,53,5172,5
2015,8,53,5174,1
2015,8,53,5180,2
2015,8,53,5222,1
2015,8,53,5238,1
2015,8,53,5244,8
2015,8,53,5272,1
2015,8,53,5289,3
2015,8,53,5293,1
2015,8,53,5297,1
2015,8,53,5390,2
2015,8,53,5404,1
2015,8,53,5434,1
2015,8,53,5436,5
2015,8,53,5438,6
2015,8,53,5446,1
2015,8,53,5448,2
2015,8,53,5456,2
2015,8,53,5488,1
2015,8,53,5492,3
2015,8,53,5611,1
2015,8,53,5704,1
2015,8,53,5754,1
2015,8,53,5756,2
2015,8,54,5100,429
2015,8,54,5103,1
2015,8,54,5104,2
2015,8,54,5110,4
2015,8,54,5120,5
2015,8,54,5134,1
2015,8,54,5142,1
2015,8,54,5150,3
2015,8,54,5152,3
2015,8,54,5154,3
2015,8,54,5158,1
2015,8,54,5160,1
2015,8,54,5164,1
2015,8,54,5170,4
2015,8,54,5172,6
2015,8,54,5174,1
2015,8,54,5180,2
2015,8,54,5182,2
2015,8,54,5214,1
2015,8,54,5216,1
2015,8,54,5228,1
2015,8,54,5244,3
2015,8,54,5246,1
2015,8,54,5289,5
2015,8,54,5314,1
2015,8,54,5328,1
2015,8,54,5390,2
2015,8,54,5404,1
2015,8,54,5416,1
2015,8,54,5418,2
2015,8,54,5432,1
2015,8,54,5436,5
2015,8,54,5438,5
2015,8,54,5446,1
2015,8,54,5448,2
2015,8,54,5472,3
2015,8,54,5474,1
2015,8,54,5482,1
2015,8,54,5492,2
2015,8,54,5609,1
2015,8,54,5611,1
2015,8,54,5754,4
2015,8,54,5756,5
2015,8,55,5100,387
2015,8,55,5103,3
2015,8,55,5106,1
2015,8,55,5110,2
2015,8,55,5120,4
2015,8,55,5130,1
2015,8,55,5134,1
2015,8,55,5142,1
2015,8,55,5150,4
2015,8,55,5152,6
2015,8,55,5154,3
2015,8,55,5158,1
2015,8,55,5164,4
2015,8,55,5170,3
2015,8,55,5172,3
2015,8,55,5180,1
2015,8,55,5222,2
2015,8,55,5244,2
2015,8,55,5258,1
2015,8,55,5266,2
2015,8,55,5289,3
2015,8,55,5292,1
2015,8,55,5293,1
2015,8,55,5314,1
2015,8,55,5354,1
2015,8,55,5390,2
2015,8,55,5404,2
2015,8,55,5436,3
2015,8,55,5438,2
2015,8,55,5442,1
2015,8,55,5446,1
2015,8,55,5448,7
2015,8,55,5472,5
2015,8,55,5474,2
2015,8,55,5492,2
2015,8,55,5502,1
2015,8,55,5611,1
2015,8,55,5754,3
2015,8,55,5756,2
2015,8,55,5758,1
2015,8,55,5759,1
2015,8,56,5100,410
2015,8,56,5103,1
2015,8,56,5104,1
2015,8,56,5110,1
2015,8,56,5120,4
2015,8,56,5130,2
2015,8,56,5140,1
2015,8,56,5152,3
2015,8,56,5154,6
2015,8,56,5156,1
2015,8,56,5158,1
2015,8,56,5170,8
2015,8,56,5172,3
2015,8,56,5214,1
2015,8,56,5238,1
2015,8,56,5244,5
2015,8,56,5258,1
2015,8,56,5268,1
2015,8,56,5269,1
2015,8,56,5272,1
2015,8,56,5289,5
2015,8,56,5316,1
2015,8,56,5354,1
2015,8,56,5366,1
2015,8,56,5414,1
2015,8,56,5416,1
2015,8,56,5436,7
2015,8,56,5438,1
2015,8,56,5444,1
2015,8,56,5448,4
2015,8,56,5456,1
2015,8,56,5472,6
2015,8,56,5492,1
2015,8,56,5611,1
2015,8,56,5700,1
2015,8,56,5704,2
2015,8,56,5754,3
2015,8,56,5756,1
2015,8,57,5100,401
2015,8,57,5110,6
2015,8,57,5120,4
2015,8,57,5134,1
2015,8,57,5152,4
2015,8,57,5154,3
2015,8,57,5164,1
2015,8,57,5170,2
2015,8,57,5172,2
2015,8,57,5180,2
2015,8,57,5222,1
2015,8,57,5244,5
2015,8,57,5289,2
2015,8,57,5318,1
2015,8,57,5390,1
2015,8,57,5436,3
2015,8,57,5438,4
2015,8,57,5442,1
2015,8,57,5448,2
2015,8,57,5472,6
2015,8,57,5474,1
2015,8,57,5492,3
2015,8,57,5502,1
2015,8,57,5611,1
2015,8,57,5756,2
2015,8,58,5100,346
2015,8,58,5104,1
2015,8,58,5120,4
2015,8,58,5128,1
2015,8,58,5130,1
2015,8,58,5140,1
2015,8,58,5150,2
2015,8,58,5152,4
2015,8,58,5154,4
2015,8,58,5158,2
2015,8,58,5164,1
2015,8,58,5170,3
2015,8,58,5172,6
2015,8,58,5180,1
2015,8,58,5182,1
2015,8,58,5214,1
2015,8,58,5244,1
2015,8,58,5272,2
2015,8,58,5289,1
2015,8,58,5328,1
2015,8,58,5390,1
2015,8,58,5404,2
2015,8,58,5432,1
2015,8,58,5436,6
2015,8,58,5438,1
2015,8,58,5448,2
2015,8,58,5472,3
2015,8,58,5474,2
2015,8,58,5700,2
2015,8,58,5757,2
2015,8,59,5100,385
2015,8,59,5104,4
2015,8,59,5106,2
2015,8,59,5110,2
2015,8,59,5128,1
2015,8,59,5150,3
2015,8,59,5152,6
2015,8,59,5154,7
2015,8,59,5158,2
2015,8,59,5170,1
2015,8,59,5172,5
2015,8,59,5180,2
2015,8,59,5244,2
2015,8,59,5268,1
2015,8,59,5289,2
2015,8,59,5296,1
2015,8,59,5366,1
2015,8,59,5404,2
2015,8,59,5434,1
2015,8,59,5436,4
2015,8,59,5438,3
2015,8,59,5446,1
2015,8,59,5448,2
2015,8,59,5472,2
2015,8,59,5474,1
2015,8,59,5488,1
2015,8,59,5492,1
2015,8,59,5754,1
2015,8,59,5756,2
2015,8,59,5758,1
2015,8,60,5100,354
2015,8,60,5104,1
2015,8,60,5110,2
2015,8,60,5120,2
2015,8,60,5129,1
2015,8,60,5130,1
2015,8,60,5134,1
2015,8,60,5150,3
2015,8,60,5152,7
2015,8,60,5154,3
2015,8,60,5170,4
2015,8,60,5172,2
2015,8,60,5180,2
2015,8,60,5222,1
2015,8,60,5232,1
2015,8,60,5234,1
2015,8,60,5244,1
2015,8,60,5289,1
2015,8,60,5299,1
2015,8,60,5316,1
2015,8,60,5366,1
2015,8,60,5404,1
2015,8,60,5432,1
2015,8,60,5436,5
2015,8,60,5438,1
2015,8,60,5448,1
2015,8,60,5456,1
2015,8,60,5472,3
2015,8,60,5492,1
2015,8,60,5607,1
2015,8,60,5611,1
2015,8,60,5700,1
2015,8,60,5754,1
2015,8,60,5756,1
2015,8,60,5759,1
2015,8,61,5100,376
2015,8,61,5104,1
2015,8,61,5110,1
2015,8,61,5120,2
2015,8,61,5140,1
2015,8,61,5152,3
2015,8,61,5154,2
2015,8,61,5164,1
2015,8,61,5170,3
2015,8,61,5172,2
2015,8,61,5174,2
2015,8,61,5244,2
2015,8,61,5269,1
2015,8,61,5316,2
2015,8,61,5390,3
2015,8,61,5436,3
2015,8,61,5438,2
2015,8,61,5448,1
2015,8,61,5458,1
2015,8,61,5464,1
2015,8,61,5472,3
2015,8,61,5474,1
2015,8,61,5488,2
2015,8,61,5700,1
2015,8,61,5704,1
2015,8,61,5754,1
2015,8,61,5756,1
2015,8,62,5100,321
2015,8,62,5104,3
2015,8,62,5120,3
2015,8,62,5130,1
2015,8,62,5150,1
2015,8,62,5152,2
2015,8,62,5160,2
2015,8,62,5164,1
2015,8,62,5170,4
2015,8,62,5172,2
2015,8,62,5180,3
2015,8,62,5222,2
2015,8,62,5244,2
2015,8,62,5289,1
2015,8,62,5316,2
2015,8,62,5318,1
2015,8,62,5390,2
2015,8,62,5436,3
2015,8,62,5438,1
2015,8,62,5448,3
2015,8,62,5472,8
2015,8,62,5474,1
2015,8,62,5492,1
2015,8,62,5611,1
2015,8,62,5750,1
2015,8,62,5756,2
2015,8,63,5100,335
2015,8,63,5103,1
2015,8,63,5110,1
2015,8,63,5120,3
2015,8,63,5128,1
2015,8,63,5134,1
2015,8,63,5140,1
2015,8,63,5150,1
2015,8,63,5152,5
2015,8,63,5154,2
2015,8,63,5170,5
2015,8,63,5172,1
2015,8,63,5180,1
2015,8,63,5244,2
2015,8,63,5268,1
2015,8,63,5314,1
2015,8,63,5352,1
2015,8,63,5366,1
2015,8,63,5390,1
2015,8,63,5436,7
2015,8,63,5438,2
2015,8,63,5442,1
2015,8,63,5446,1
2015,8,63,5448,5
2015,8,63,5472,2
2015,8,63,5492,1
2015,8,63,5502,1
2015,8,63,5754,1
2015,8,63,5756,1
2015,8,63,5778,1
2015,8,64,5100,326
2015,8,64,5110,6
2015,8,64,5120,2
2015,8,64,5150,1
2015,8,64,5152,6
2015,8,64,5154,1
2015,8,64,5162,1
2015,8,64,5170,4
2015,8,64,5172,3
2015,8,64,5180,1
2015,8,64,5214,1
2015,8,64,5244,2
2015,8,64,5272,1
2015,8,64,5289,2
2015,8,64,5404,1
2015,8,64,5436,2
2015,8,64,5438,1
2015,8,64,5442,1
2015,8,64,5444,1
2015,8,64,5448,1
2015,8,64,5472,1
2015,8,64,5482,1
2015,8,64,5492,2
2015,8,64,5700,1
2015,8,64,5754,1
2015,8,64,5756,1
2015,8,65,5100,291
2015,8,65,5104,3
2015,8,65,5110,1
2015,8,65,5120,2
2015,8,65,5130,2
2015,8,65,5134,1
2015,8,65,5150,4
2015,8,65,5152,6
2015,8,65,5154,5
2015,8,65,5170,1
2015,8,65,5172,2
2015,8,65,5244,2
2015,8,65,5289,1
2015,8,65,5306,1
2015,8,65,5390,2
2015,8,65,5438,1
2015,8,65,5448,1
2015,8,65,5472,3
2015,8,65,5750,2
2015,8,65,5756,2
2015,8,65,5759,1
2015,8,66,5100,342
2015,8,66,5106,1
2015,8,66,5110,2
2015,8,66,5120,1
2015,8,66,5129,1
2015,8,66,5130,1
2015,8,66,5150,1
2015,8,66,5152,2
2015,8,66,5154,3
2015,8,66,5156,1
2015,8,66,5170,4
2015,8,66,5172,6
2015,8,66,5244,6
2015,8,66,5266,1
2015,8,66,5316,1
2015,8,66,5434,1
2015,8,66,5442,1
2015,8,66,5456,1
2015,8,66,5472,2
2015,8,66,5492,1
2015,8,66,5750,1
2015,8,66,5754,1
2015,8,66,5756,3
2015,8,67,5100,342
2015,8,67,5110,4
2015,8,67,5120,2
2015,8,67,5150,1
2015,8,67,5152,6
2015,8,67,5154,1
2015,8,67,5164,1
2015,8,67,5170,4
2015,8,67,5172,3
2015,8,67,5174,1
2015,8,67,5244,2
2015,8,67,5289,1
2015,8,67,5472,4
2015,8,67,5607,1
2015,8,67,5750,1
2015,8,67,5754,1
2015,8,68,5100,324
2015,8,68,5110,2
2015,8,68,5120,5
2015,8,68,5140,1
2015,8,68,5152,5
2015,8,68,5154,1
2015,8,68,5156,1
2015,8,68,5170,3
2015,8,68,5172,4
2015,8,68,5244,3
2015,8,68,5272,1
2015,8,68,5390,1
2015,8,68,5448,1
2015,8,68,5472,2
2015,8,68,5474,1
2015,8,68,5607,1
2015,8,68,5609,1
2015,8,68,5611,2
2015,8,68,5750,1
2015,8,68,5756,2
2015,8,69,5100,317
2015,8,69,5104,2
2015,8,69,5110,1
2015,8,69,5130,2
2015,8,69,5134,1
2015,8,69,5150,1
2015,8,69,5152,4
2015,8,69,5170,1
2015,8,69,5172,2
2015,8,69,5180,1
2015,8,69,5228,1
2015,8,69,5244,2
2015,8,69,5272,1
2015,8,69,5289,1
2015,8,69,5390,2
2015,8,69,5436,1
2015,8,69,5438,2
2015,8,69,5442,1
2015,8,69,5472,2
2015,8,69,5756,2
2015,8,70,5100,284
2015,8,70,5104,1
2015,8,70,5110,2
2015,8,70,5120,1
2015,8,70,5140,1
2015,8,70,5142,1
2015,8,70,5152,5
2015,8,70,5170,2
2015,8,70,5180,1
2015,8,70,5244,1
2015,8,70,5272,1
2015,8,70,5289,1
2015,8,70,5316,1
2015,8,70,5390,1
2015,8,70,5436,2
2015,8,70,5472,3
2015,8,70,5474,1
2015,8,70,5492,2
2015,8,70,5756,1
2015,8,70,5761,1
2015,8,71,5100,285
2015,8,71,5103,1
2015,8,71,5110,2
2015,8,71,5130,1
2015,8,71,5152,3
2015,8,71,5154,2
2015,8,71,5160,1
2015,8,71,5162,1
2015,8,71,5170,2
2015,8,71,5172,2
2015,8,71,5180,1
2015,8,71,5268,1
2015,8,71,5289,3
2015,8,71,5318,1
2015,8,71,5436,2
2015,8,71,5438,1
2015,8,71,5474,1
2015,8,72,5100,235
2015,8,72,5110,1
2015,8,72,5152,3
2015,8,72,5156,1
2015,8,72,5160,1
2015,8,72,5170,1
2015,8,72,5244,1
2015,8,72,5289,2
2015,8,72,5306,1
2015,8,72,5390,1
2015,8,72,5432,1
2015,8,72,5438,1
2015,8,72,5456,1
2015,8,72,5474,1
2015,8,72,5492,1
2015,8,72,5756,1
2015,8,73,5100,188
2015,8,73,5134,1
2015,8,73,5152,2
2015,8,73,5170,2
2015,8,73,5172,3
2015,8,73,5182,1
2015,8,73,5244,3
2015,8,73,5436,1
2015,8,73,5438,1
2015,8,73,5456,1
2015,8,73,5472,2
2015,8,73,5759,1
2015,8,74,5100,198
2015,8,74,5104,1
2015,8,74,5110,1
2015,8,74,5152,2
2015,8,74,5164,1
2015,8,74,5172,4
2015,8,74,5244,3
2015,8,74,5432,3
2015,8,74,5436,2
2015,8,74,5472,1
2015,8,75,5100,175
2015,8,75,5120,1
2015,8,75,5152,3
2015,8,75,5170,4
2015,8,75,5180,1
2015,8,75,5244,2
2015,8,75,5390,1
2015,8,75,5444,1
2015,8,75,5472,3
2015,8,75,5486,1
2015,8,75,5488,1
2015,8,75,5704,1
2015,8,75,5754,2
2015,8,75,5756,2
2015,8,76,5100,161
2015,8,76,5130,1
2015,8,76,5150,1
2015,8,76,5152,4
2015,8,76,5154,1
2015,8,76,5162,1
2015,8,76,5170,2
2015,8,76,5172,3
2015,8,76,5202,1
2015,8,76,5316,1
2015,8,76,5376,1
2015,8,76,5436,1
2015,8,76,5438,3
2015,8,76,5456,1
2015,8,76,5472,1
2015,8,76,5700,1
2015,8,76,5756,2
2015,8,77,5100,173
2015,8,77,5110,1
2015,8,77,5150,1
2015,8,77,5152,1
2015,8,77,5154,1
2015,8,77,5172,2
2015,8,77,5412,1
2015,8,77,5436,1
2015,8,77,5700,1
2015,8,77,5754,1
2015,8,78,5100,124
2015,8,78,5103,2
2015,8,78,5104,1
2015,8,78,5120,1
2015,8,78,5172,1
2015,8,78,5180,1
2015,8,78,5244,1
2015,8,78,5266,1
2015,8,78,5390,1
2015,8,78,5438,1
2015,8,78,5448,1
2015,8,78,5758,1
2015,8,79,5100,135
2015,8,79,5120,1
2015,8,79,5134,1
2015,8,79,5150,1
2015,8,79,5152,2
2015,8,79,5154,2
2015,8,79,5170,1
2015,8,79,5244,1
2015,8,79,5277,1
2015,8,79,5289,1
2015,8,79,5436,1
2015,8,79,5438,1
2015,8,79,5448,1
2015,8,79,5708,1
2015,8,80,5100,130
2015,8,80,5152,1
2015,8,80,5170,1
2015,8,80,5172,2
2015,8,80,5502,1
2015,8,80,5708,1
2015,8,80,5754,1
2015,8,81,5100,99
2015,8,81,5152,2
2015,8,81,5170,1
2015,8,81,5289,2
2015,8,81,5404,1
2015,8,81,5474,1
2015,8,81,5611,1
2015,8,82,5100,110
2015,8,82,5152,1
2015,8,82,5170,1
2015,8,82,5172,1
2015,8,82,5404,2
2015,8,82,5436,2
2015,8,82,5474,1
2015,8,83,5100,109
2015,8,83,5152,1
2015,8,83,5244,1
2015,8,83,5390,1
2015,8,83,5418,1
2015,8,84,5100,88
2015,8,84,5110,1
2015,8,84,5154,1
2015,8,84,5289,1
2015,8,84,5436,1
2015,8,84,5754,1
2015,8,85,5100,85
2015,8,85,5110,1
2015,8,85,5120,2
2015,8,86,5100,82
2015,8,86,5104,1
2015,8,86,5110,2
2015,8,86,5366,1
2015,8,87,5100,70
2015,8,87,5152,1
2015,8,87,5289,1
2015,8,87,5404,1
2015,8,87,5436,1
2015,8,87,5438,1
2015,8,87,5756,1
2015,8,88,5100,85
2015,8,88,5104,1
2015,8,88,5180,2
2015,8,88,5436,1
2015,8,88,5700,1
2015,8,89,5100,69
2015,8,89,5110,1
2015,8,89,5120,2
2015,8,89,5172,2
2015,8,89,5272,1
2015,8,89,5448,1
2015,8,90,5100,58
2015,8,90,5474,1
2015,8,91,5100,50
2015,8,92,5100,70
2015,8,93,5100,43
2015,8,94,5100,43
2015,8,94,5474,1
2015,8,95,5100,27
2015,8,96,5100,18
2015,8,97,5100,14
2015,8,98,5100,5
2015,8,99,5100,3
2015,8,100,5100,2
2015,8,101,5100,2
2015,8,102,5100,4
2015,8,103,5100,1
2015,9,0,5100,736
2015,9,0,5104,1
2015,9,0,5106,6
2015,9,0,5120,6
2015,9,0,5128,2
2015,9,0,5130,1
2015,9,0,5152,1
2015,9,0,5154,3
2015,9,0,5156,2
2015,9,0,5164,1
2015,9,0,5170,1
2015,9,0,5172,2
2015,9,0,5174,1
2015,9,0,5180,6
2015,9,0,5213,1
2015,9,0,5245,1
2015,9,0,5282,1
2015,9,0,5314,1
2015,9,0,5354,1
2015,9,0,5390,2
2015,9,0,5432,3
2015,9,0,5442,1
2015,9,0,5448,2
2015,9,0,5464,6
2015,9,0,5472,5
2015,9,0,5474,1
2015,9,0,5486,2
2015,9,0,5488,1
2015,9,0,5611,1
2015,9,0,5704,1
2015,9,0,5750,1
2015,9,0,5756,2
2015,9,1,5100,620
2015,9,1,5104,1
2015,9,1,5106,3
2015,9,1,5110,3
2015,9,1,5120,3
2015,9,1,5126,1
2015,9,1,5128,1
2015,9,1,5130,1
2015,9,1,5140,1
2015,9,1,5150,3
2015,9,1,5152,2
2015,9,1,5154,4
2015,9,1,5156,1
2015,9,1,5158,1
2015,9,1,5170,2
2015,9,1,5172,1
2015,9,1,5180,5
2015,9,1,5182,1
2015,9,1,5214,1
2015,9,1,5228,1
2015,9,1,5246,1
2015,9,1,5289,4
2015,9,1,5306,1
2015,9,1,5354,1
2015,9,1,5404,1
2015,9,1,5432,2
2015,9,1,5436,1
2015,9,1,5448,2
2015,9,1,5464,2
2015,9,1,5472,7
2015,9,1,5474,2
2015,9,1,5514,1
2015,9,1,5611,3
2015,9,1,5700,1
2015,9,1,5758,1
2015,9,2,5100,627
2015,9,2,5103,1
2015,9,2,5104,1
2015,9,2,5106,4
2015,9,2,5110,1
2015,9,2,5120,2
2015,9,2,5128,4
2015,9,2,5130,2
2015,9,2,5150,2
2015,9,2,5154,4
2015,9,2,5156,2
2015,9,2,5170,1
2015,9,2,5172,5
2015,9,2,5174,2
2015,9,2,5180,1
2015,9,2,5213,1
2015,9,2,5214,1
2015,9,2,5266,1
2015,9,2,5289,3
2015,9,2,5314,1
2015,9,2,5390,3
2015,9,2,5404,1
2015,9,2,5432,2
2015,9,2,5436,1
2015,9,2,5448,4
2015,9,2,5464,4
2015,9,2,5472,6
2015,9,2,5474,1
2015,9,2,5502,1
2015,9,2,5611,2
2015,9,2,5756,1
2015,9,2,5757,1
2015,9,3,5100,584
2015,9,3,5104,1
2015,9,3,5106,2
2015,9,3,5120,8
2015,9,3,5128,2
2015,9,3,5130,1
2015,9,3,5150,1
2015,9,3,5154,3
2015,9,3,5156,1
2015,9,3,5158,1
2015,9,3,5164,1
2015,9,3,5170,2
2015,9,3,5174,1
2015,9,3,5180,6
2015,9,3,5228,1
2015,9,3,5272,1
2015,9,3,5289,2
2015,9,3,5432,2
2015,9,3,5436,2
2015,9,3,5442,1
2015,9,3,5446,1
2015,9,3,5448,3
2015,9,3,5464,2
2015,9,3,5472,4
2015,9,3,5514,1
2015,9,3,5607,1
2015,9,3,5611,2
2015,9,3,5704,1
2015,9,4,5100,606
2015,9,4,5106,2
2015,9,4,5110,1
2015,9,4,5120,1
2015,9,4,5128,1
2015,9,4,5130,2
2015,9,4,5134,1
2015,9,4,5150,2
2015,9,4,5154,5
2015,9,4,5170,2
2015,9,4,5172,6
2015,9,4,5180,2
2015,9,4,5182,1
2015,9,4,5228,1
2015,9,4,5234,1
2015,9,4,5246,1
2015,9,4,5287,1
2015,9,4,5289,2
2015,9,4,5306,1
2015,9,4,5314,1
2015,9,4,5390,2
2015,9,4,5392,2
2015,9,4,5404,1
2015,9,4,5432,3
2015,9,4,5436,1
2015,9,4,5438,1
2015,9,4,5448,9
2015,9,4,5464,1
2015,9,4,5472,5
2015,9,4,5474,3
2015,9,4,5611,1
2015,9,4,5704,1
2015,9,4,5756,1
2015,9,5,5100,539
2015,9,5,5106,2
2015,9,5,5110,1
2015,9,5,5120,1
2015,9,5,5128,1
2015,9,5,5130,2
2015,9,5,5134,1
2015,9,5,5150,1
2015,9,5,5156,2
2015,9,5,5158,1
2015,9,5,5170,1
2015,9,5,5180,3
2015,9,5,5214,2
2015,9,5,5246,1
2015,9,5,5289,3
2015,9,5,5404,1
2015,9,5,5410,1
2015,9,5,5436,1
2015,9,5,5438,1
2015,9,5,5448,2
2015,9,5,5464,3
2015,9,5,5472,4
2015,9,5,5474,2
2015,9,5,5492,1
2015,9,5,5611,1
2015,9,5,5700,1
2015,9,5,5756,1
2015,9,6,5100,500
2015,9,6,5106,3
2015,9,6,5120,2
2015,9,6,5130,2
2015,9,6,5134,1
2015,9,6,5152,2
2015,9,6,5154,7
2015,9,6,5170,1
2015,9,6,5172,2
2015,9,6,5180,3
2015,9,6,5228,2
2015,9,6,5244,1
2015,9,6,5289,3
2015,9,6,5354,1
2015,9,6,5436,2
2015,9,6,5444,1
2015,9,6,5446,1
2015,9,6,5448,1
2015,9,6,5472,2
2015,9,6,5474,1
2015,9,6,5486,1
2015,9,6,5488,1
2015,9,6,5492,1
2015,9,6,5609,1
2015,9,6,5611,3
2015,9,7,5100,477
2015,9,7,5106,1
2015,9,7,5110,1
2015,9,7,5120,1
2015,9,7,5128,2
2015,9,7,5130,1
2015,9,7,5154,1
2015,9,7,5156,1
2015,9,7,5170,1
2015,9,7,5172,1
2015,9,7,5180,2
2015,9,7,5234,1
2015,9,7,5244,2
2015,9,7,5246,2
2015,9,7,5255,1
2015,9,7,5272,1
2015,9,7,5289,2
2015,9,7,5436,4
2015,9,7,5444,1
2015,9,7,5464,1
2015,9,7,5472,3
2015,9,7,5474,2
2015,9,7,5609,2
2015,9,8,5100,425
2015,9,8,5106,1
2015,9,8,5120,1
2015,9,8,5128,1
2015,9,8,5130,1
2015,9,8,5134,2
2015,9,8,5154,2
2015,9,8,5156,1
2015,9,8,5158,1
2015,9,8,5170,1
2015,9,8,5172,3
2015,9,8,5180,3
2015,9,8,5246,1
2015,9,8,5255,1
